Timestamp,polarity,subjectivity
2024-08-05,0.0013846087998630483,0.3887476459510357
2024-08-05,-0.03687165433133174,0.44232916724852206
2024-08-19,0.060942036544446174,0.39169035449155926
2024-08-28,0.018327721661054994,0.4382451499118166
2024-08-29,0.09815025252525254,0.4835969065656566
2024-09-04,0.014397146063812732,0.31950136283469616
2024-09-22,0.17956989247311825,0.4102150537634408
2024-10-02,0.03820522687189354,0.4610468173801506
